OTU,Sample,Abundance,date,location,carbon,timepoint,air_temp,Kingdom,Phylum,Class,Order,Family,Genus,Species
56de9f39ed1fcd41057cef79f44af687,T35,0,12/13/2021,test,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,C11,0,11/15/2021,control,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,C8,0,10/26/2021,control,y,232,50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,T18,0,8/9/2021,test,n,154,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,C9,0,11/1/2021,control,y,238,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,T23,0,9/13/2021,test,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,T20,0,8/23/2021,test,n,168,79,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,RAS9,0,11/15/2021,ras,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,T19,0,8/16/2021,test,n,161,73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
56de9f39ed1fcd41057cef79f44af687,T22,0,9/7/2021,test,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS7,0,9/7/2021,ras,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS8,0,10/18/2021,ras,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C9,0,11/1/2021,control,y,238,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS1,0,3/8/2021,ras,n,0,54,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C15,0,12/13/2021,control,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C16,0,1/12/2022,control,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T1,0,3/8/2021,test,n,0,54,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T10,0,6/14/2021,test,y,98,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T11,0,6/21/2021,test,n,105,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS9,0,11/15/2021,ras,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS11,0,1/12/2022,ras,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS2,0,4/19/2021,ras,n,42,47,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS3,0,5/24/2021,ras,y,77,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS10,0,12/13/2021,ras,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C3,0,9/21/2021,control,y,197,67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C4,0,9/27/2021,control,y,203,72,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C5,0,10/4/2021,control,y,210,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C2,0,9/13/2021,control,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C1,0,9/7/2021,control,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C10,0,11/8/2021,control,y,245,56,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C11,0,11/15/2021,control,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T12,0,6/28/2021,test,n,112,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T6,0,5/17/2021,test,y,70,64,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T36,0,1/12/2022,test,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T33,0,11/22/2021,test,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS4,0,6/21/2021,ras,n,105,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T3,0,4/26/2021,test,n,49,61,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T27,0,10/11/2021,test,y,217,70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T24,0,9/21/2021,test,y,197,67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C6,0,10/11/2021,control,y,217,70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T21,0,8/30/2021,test,n,175,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T19,0,8/16/2021,test,n,161,73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T16,0,7/26/2021,test,n,140,83,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C12,0,11/22/2021,control,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T13,0,7/6/2021,test,n,120,84,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T7,0,5/24/2021,test,y,77,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T4,0,5/3/2021,test,y,56,63,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T34,0,11/29/2021,test,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS5,0,7/19/2021,ras,n,133,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T31,0,11/8/2021,test,y,245,56,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T28,0,10/18/2021,test,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T25,0,9/27/2021,test,y,203,72,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C7,0,10/18/2021,control,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T22,0,9/7/2021,test,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T2,0,4/19/2021,test,n,42,47,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T17,0,8/2/2021,test,n,147,71,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C13,0,11/29/2021,control,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T14,0,7/12/2021,test,n,126,71,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T8,0,6/1/2021,test,y,85,66,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T5,0,5/13/2021,test,y,66,57,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T35,0,12/13/2021,test,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,RAS6,0,8/16/2021,ras,n,161,73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T32,0,11/15/2021,test,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T29,0,10/26/2021,test,y,232,50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T26,0,10/4/2021,test,y,210,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,C8,0,10/26/2021,control,y,232,50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T23,0,9/13/2021,test,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T20,0,8/23/2021,test,n,168,79,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T18,0,8/9/2021,test,n,154,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T15,0,7/19/2021,test,n,133,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8273c93f65b8d6b64ec40932616da1f3,T9,0,6/7/2021,test,y,91,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8717744be592c8beffade9c24a1887b2,C4,0,9/27/2021,control,y,203,72,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8717744be592c8beffade9c24a1887b2,C5,0,10/4/2021,control,y,210,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8717744be592c8beffade9c24a1887b2,T22,0,9/7/2021,test,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8717744be592c8beffade9c24a1887b2,C1,0,9/7/2021,control,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8717744be592c8beffade9c24a1887b2,C8,0,10/26/2021,control,y,232,50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8717744be592c8beffade9c24a1887b2,C9,0,11/1/2021,control,y,238,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
8717744be592c8beffade9c24a1887b2,C2,0,9/13/2021,control,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T5,0,5/13/2021,test,y,66,57,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T4,0,5/3/2021,test,y,56,63,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T29,0,10/26/2021,test,y,232,50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T28,0,10/18/2021,test,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T20,0,8/23/2021,test,n,168,79,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T2,0,4/19/2021,test,n,42,47,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T9,0,6/7/2021,test,y,91,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T6,0,5/17/2021,test,y,70,64,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T7,0,5/24/2021,test,y,77,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T8,0,6/1/2021,test,y,85,66,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T33,0,11/22/2021,test,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T3,0,4/26/2021,test,n,49,61,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T31,0,11/8/2021,test,y,245,56,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T32,0,11/15/2021,test,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T24,0,9/21/2021,test,y,197,67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T21,0,8/30/2021,test,n,175,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T22,0,9/7/2021,test,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T23,0,9/13/2021,test,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T16,0,7/26/2021,test,n,140,83,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C12,0,11/22/2021,control,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C1,0,9/7/2021,control,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T10,0,6/14/2021,test,y,98,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T11,0,6/21/2021,test,n,105,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T34,0,11/29/2021,test,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS5,0,7/19/2021,ras,n,133,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS2,0,4/19/2021,ras,n,42,47,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS3,0,5/24/2021,ras,y,77,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T25,0,9/27/2021,test,y,203,72,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C7,0,10/18/2021,control,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T17,0,8/2/2021,test,n,147,71,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C13,0,11/29/2021,control,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C10,0,11/8/2021,control,y,245,56,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C11,0,11/15/2021,control,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T12,0,6/28/2021,test,n,112,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T35,0,12/13/2021,test,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS6,0,8/16/2021,ras,n,161,73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS7,0,9/7/2021,ras,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS4,0,6/21/2021,ras,n,105,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T26,0,10/4/2021,test,y,210,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C8,0,10/26/2021,control,y,232,50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C6,0,10/11/2021,control,y,217,70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T18,0,8/9/2021,test,n,154,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C14,0,12/6/2021,control,y,273,29,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C15,0,12/13/2021,control,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS8,0,10/18/2021,ras,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T13,0,7/6/2021,test,n,120,84,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T36,0,1/12/2022,test,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T15,0,7/19/2021,test,n,133,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS1,0,3/8/2021,ras,n,0,54,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS9,0,11/15/2021,ras,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T27,0,10/11/2021,test,y,217,70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C16,0,1/12/2022,control,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS10,0,12/13/2021,ras,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T19,0,8/16/2021,test,n,161,73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C2,0,9/13/2021,control,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T14,0,7/12/2021,test,n,126,71,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,T1,0,3/8/2021,test,n,0,54,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,RAS11,0,1/12/2022,ras,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b77657f1a0921612f77bd5f42d66e29a,C3,0,9/21/2021,control,y,197,67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b97feaa9534bcb02d45de71c719bdfa2,T5,0,5/13/2021,test,y,66,57,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b97feaa9534bcb02d45de71c719bdfa2,T33,0,11/22/2021,test,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b97feaa9534bcb02d45de71c719bdfa2,T24,0,9/21/2021,test,y,197,67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b97feaa9534bcb02d45de71c719bdfa2,T34,0,11/29/2021,test,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b97feaa9534bcb02d45de71c719bdfa2,T4,0,5/3/2021,test,y,56,63,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
b97feaa9534bcb02d45de71c719bdfa2,T16,0,7/26/2021,test,n,140,83,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
